x,y,color,segment_id
10.494097,9.706857,Blue,06_04_seg_0010_track_04
12.083979,7.130703,Blue,06_04_seg_0010_track_05
3.0915082,6.1835074,Blue,06_04_seg_0010_track_08
9.464297,10.191571,Blue,06_04_seg_0010_track_09
13.348285,2.650979,Blue,06_04_seg_0010_track_12
13.325714,2.6542327,Blue,06_04_seg_0010_track_13
8.216904,3.6631732,Blue,06_04_seg_0010_track_15
2.5394576,4.9724827,Blue,06_04_seg_0010_track_16
10.351298,3.298309,Blue,06_04_seg_0010_track_17
12.080238,0.1654596,Blue,06_04_seg_0010_track_18
12.610096,0.8196864,Blue,06_04_seg_0010_track_19
13.859715,3.552484,Blue,06_04_seg_0010_track_20
5.1453757,6.2135224,Blue,06_04_seg_0011_track_02
8.881066,8.620804,Blue,06_04_seg_0011_track_03
10.297126,9.696228,Blue,06_04_seg_0011_track_04
11.9145155,6.6277423,Blue,06_04_seg_0011_track_05
12.829012,7.206373,Blue,06_04_seg_0011_track_07
2.0434146,5.3867836,Blue,06_04_seg_0011_track_08
9.417384,9.467471,Blue,06_04_seg_0011_track_09
11.267778,3.7660758,Blue,06_04_seg_0011_track_10
13.166154,2.5774589,Blue,06_04_seg_0011_track_12
12.768919,1.9594404,Blue,06_04_seg_0011_track_13
12.390806,7.622343,Blue,06_04_seg_0011_track_15
2.5599763,4.96326,Blue,06_04_seg_0011_track_16
10.51135,3.2647517,Blue,06_04_seg_0011_track_17
13.244413,6.666594,Blue,06_04_seg_0011_track_18
13.168017,6.692543,Blue,06_04_seg_0011_track_19
13.833107,3.47508,Blue,06_04_seg_0011_track_20
5.1724973,6.194535,Blue,06_04_seg_0012_track_02
8.719438,8.576661,Blue,06_04_seg_0012_track_03
10.146068,9.764903,Blue,06_04_seg_0012_track_04
11.699388,6.403729,Blue,06_04_seg_0012_track_05
12.209202,8.571103,Blue,06_04_seg_0012_track_07
2.2481647,5.8887844,Blue,06_04_seg_0012_track_08
6.876671,10.431523,Blue,06_04_seg_0012_track_09
10.79573,3.4154408,Blue,06_04_seg_0012_track_10
13.209693,2.670861,Blue,06_04_seg_0012_track_11
11.516495,1.2354327,Blue,06_04_seg_0012_track_12
12.732098,1.9830638,Blue,06_04_seg_0012_track_13
12.4374485,2.5554469,Blue,06_04_seg_0012_track_14
5.148705,6.2151246,Blue,06_04_seg_0013_track_02
8.601287,8.621632,Blue,06_04_seg_0013_track_03
10.1265135,9.822476,Blue,06_04_seg_0013_track_04
11.56624,6.342428,Blue,06_04_seg_0013_track_05
12.86408,7.338826,Blue,06_04_seg_0013_track_07
2.5433443,6.81832,Blue,06_04_seg_0013_track_08
5.0933914,9.638565,Blue,06_04_seg_0013_track_09
11.351568,2.5440917,Blue,06_04_seg_0013_track_12
11.24814,3.7456467,Blue,06_04_seg_0013_track_13
8.246401,3.6060722,Blue,06_04_seg_0013_track_15
2.6698248,5.1495414,Blue,06_04_seg_0013_track_16
10.946178,1.5678272,Blue,06_04_seg_0013_track_17
9.995496,1.7594349,Blue,06_04_seg_0013_track_18
10.151952,1.5852889,Blue,06_04_seg_0013_track_20
5.142675,6.224367,Blue,06_04_seg_0014_track_02
8.994645,9.203738,Blue,06_04_seg_0014_track_03
10.523619,9.732173,Blue,06_04_seg_0014_track_04
12.345634,6.5305395,Blue,06_04_seg_0014_track_05
3.3789783,7.6429577,Blue,06_04_seg_0014_track_08
5.152433,9.677506,Blue,06_04_seg_0014_track_09
11.445474,2.8160787,Blue,06_04_seg_0014_track_12
11.465393,3.1236317,Blue,06_04_seg_0014_track_13
8.250212,3.5948672,Blue,06_04_seg_0014_track_15
2.9775515,5.129518,Blue,06_04_seg_0014_track_16
11.028073,1.5144522,Blue,06_04_seg_0014_track_17
11.799618,-0.336776,Blue,06_04_seg_0014_track_18
10.685582,2.908532,Blue,06_04_seg_0014_track_20
5.168111,6.2151365,Blue,06_04_seg_0015_track_02
8.803792,8.637748,Blue,06_04_seg_0015_track_03
9.961316,9.803522,Blue,06_04_seg_0015_track_04
12.344936,6.7525134,Blue,06_04_seg_0015_track_05
12.867305,7.264361,Blue,06_04_seg_0015_track_07
2.008169,5.590271,Blue,06_04_seg_0015_track_08
5.1715636,9.614566,Blue,06_04_seg_0015_track_09
12.984472,2.058443,Blue,06_04_seg_0015_track_12
12.598453,1.2344377,Blue,06_04_seg_0015_track_13
9.4308815,3.3159335,Blue,06_04_seg_0015_track_15
2.4204893,4.8625965,Blue,06_04_seg_0015_track_16
10.284236,3.2539914,Blue,06_04_seg_0015_track_17
12.159109,0.1063675,Blue,06_04_seg_0015_track_18
12.048701,0.3946746,Blue,06_04_seg_0015_track_19
13.8123255,3.5249743,Blue,06_04_seg_0015_track_20
5.1279125,6.2741513,Blue,06_04_seg_0016_track_02
8.82289,8.648449,Blue,06_04_seg_0016_track_03
10.414731,9.683333,Blue,06_04_seg_0016_track_04
12.290232,6.180301,Blue,06_04_seg_0016_track_05
12.859212,4.21436,Blue,06_04_seg_0016_track_06
10.912612,9.073113,Blue,06_04_seg_0016_track_07
2.0674496,5.535486,Blue,06_04_seg_0016_track_08
4.51829,9.0141735,Blue,06_04_seg_0016_track_09
12.869888,2.0112376,Blue,06_04_seg_0016_track_12
12.724178,1.2871685,Blue,06_04_seg_0016_track_13
8.753809,3.2364025,Blue,06_04_seg_0016_track_15
2.6527588,5.1673303,Blue,06_04_seg_0016_track_16
10.120761,3.1860056,Blue,06_04_seg_0016_track_17
11.297562,-0.008233852,Blue,06_04_seg_0016_track_18
11.245803,-0.040414136,Blue,06_04_seg_0016_track_19
13.772958,3.740766,Blue,06_04_seg_0016_track_20
4.3834696,8.693172,Blue,06_05_seg_0001_track_03
10.091252,8.298521,Blue,06_05_seg_0001_track_04
8.146788,8.872026,Blue,06_05_seg_0001_track_06
13.617034,7.200385,Blue,06_05_seg_0001_track_07
12.35222,5.179087,Blue,06_05_seg_0001_track_08
13.123997,2.3416638,Blue,06_05_seg_0001_track_09
12.0244465,8.778938,Blue,06_05_seg_0001_track_10
11.7128935,8.997341,Blue,06_05_seg_0001_track_11
12.852708,5.587504,Blue,06_05_seg_0001_track_12
10.448524,1.5894763,Blue,06_05_seg_0001_track_15
10.9695635,2.1724133,Blue,06_05_seg_0001_track_16
3.6378605,8.2186,Blue,06_05_seg_0002_track_03
9.926666,8.256929,Blue,06_05_seg_0002_track_04
7.8998485,8.779118,Blue,06_05_seg_0002_track_06
13.658236,7.229209,Blue,06_05_seg_0002_track_07
12.290422,5.1689353,Blue,06_05_seg_0002_track_08
13.141654,2.3525975,Blue,06_05_seg_0002_track_09
11.802889,8.946143,Blue,06_05_seg_0002_track_10
11.422366,9.292782,Blue,06_05_seg_0002_track_11
12.65924,5.4341664,Blue,06_05_seg_0002_track_12
11.985659,2.0243444,Blue,06_05_seg_0002_track_15
11.961244,2.6456475,Blue,06_05_seg_0002_track_16
4.2533784,8.641006,Blue,06_05_seg_0003_track_03
9.941115,8.275212,Blue,06_05_seg_0003_track_04
7.9021797,8.763833,Blue,06_05_seg_0003_track_06
13.673915,7.2440696,Blue,06_05_seg_0003_track_07
12.27841,5.166501,Blue,06_05_seg_0003_track_08
13.133537,2.374442,Blue,06_05_seg_0003_track_09
11.851317,8.956655,Blue,06_05_seg_0003_track_10
11.305443,9.062888,Blue,06_05_seg_0003_track_11
12.931489,5.2191486,Blue,06_05_seg_0003_track_12
11.008399,2.196476,Blue,06_05_seg_0003_track_15
11.757614,3.0086412,Blue,06_05_seg_0003_track_16
3.7695608,8.371779,Blue,06_05_seg_0004_track_03
9.911022,8.273926,Blue,06_05_seg_0004_track_04
7.7659335,8.753128,Blue,06_05_seg_0004_track_06
13.67897,7.235999,Blue,06_05_seg_0004_track_07
12.362037,5.2084627,Blue,06_05_seg_0004_track_08
13.132668,2.31405,Blue,06_05_seg_0004_track_09
11.783171,9.023227,Blue,06_05_seg_0004_track_10
11.342866,9.279326,Blue,06_05_seg_0004_track_11
12.718521,5.414078,Blue,06_05_seg_0004_track_12
12.0921545,1.3895134,Blue,06_05_seg_0004_track_15
12.358574,2.1163638,Blue,06_05_seg_0004_track_16
3.948418,8.555863,Blue,06_05_seg_0005_track_03
9.969106,8.362167,Blue,06_05_seg_0005_track_04
11.494772,3.8426514,Blue,06_05_seg_0005_track_05
7.0261354,8.603811,Blue,06_05_seg_0005_track_06
13.80678,2.923298,Blue,06_05_seg_0005_track_07
11.141555,6.6010447,Blue,06_05_seg_0005_track_08
13.11481,2.3965397,Blue,06_05_seg_0005_track_09
11.360814,9.123633,Blue,06_05_seg_0005_track_10
11.527287,9.277152,Blue,06_05_seg_0005_track_11
12.646734,5.5418086,Blue,06_05_seg_0005_track_12
12.450519,7.860312,Blue,06_05_seg_0005_track_14
11.5552,0.6477807,Blue,06_05_seg_0005_track_15
12.007414,3.5832276,Blue,06_05_seg_0005_track_17
4.288757,8.680733,Blue,06_05_seg_0006_track_03
9.878092,8.250021,Blue,06_05_seg_0006_track_04
13.114822,2.430715,Blue,06_05_seg_0006_track_05
7.8501463,8.755226,Blue,06_05_seg_0006_track_06
13.646406,7.235237,Blue,06_05_seg_0006_track_07
12.19917,5.087513,Blue,06_05_seg_0006_track_08
13.129243,2.3776228,Blue,06_05_seg_0006_track_09
11.653247,8.721221,Blue,06_05_seg_0006_track_10
11.1320505,9.433137,Blue,06_05_seg_0006_track_11
12.688232,5.466995,Blue,06_05_seg_0006_track_12
10.586186,1.7362006,Blue,06_05_seg_0006_track_15
10.924815,1.9548024,Blue,06_05_seg_0006_track_16
3.8162684,8.413844,Blue,06_05_seg_0007_track_03
9.889666,8.259752,Blue,06_05_seg_0007_track_04
13.343804,2.6439786,Blue,06_05_seg_0007_track_05
7.9288635,8.764887,Blue,06_05_seg_0007_track_06
13.654654,7.253634,Blue,06_05_seg_0007_track_07
12.230975,5.314233,Blue,06_05_seg_0007_track_08
13.136308,2.29728,Blue,06_05_seg_0007_track_09
12.30318,7.7302494,Blue,06_05_seg_0007_track_10
11.544581,9.218435,Blue,06_05_seg_0007_track_11
12.711205,5.2650094,Blue,06_05_seg_0007_track_12
12.327897,1.9792297,Blue,06_05_seg_0007_track_15
12.049373,2.6905763,Blue,06_05_seg_0007_track_16
5.543771,9.12409,Blue,06_05_seg_0008_track_03
10.425627,8.838077,Blue,06_05_seg_0008_track_04
13.192494,2.5483384,Blue,06_05_seg_0008_track_05
11.081373,7.197425,Blue,06_05_seg_0008_track_06
11.245434,6.945873,Blue,06_05_seg_0008_track_07
11.310295,4.2452703,Blue,06_05_seg_0008_track_08
11.715149,2.3151457,Blue,06_05_seg_0008_track_09
12.283433,8.011511,Blue,06_05_seg_0008_track_10
11.469213,9.212076,Blue,06_05_seg_0008_track_11
12.614316,5.105417,Blue,06_05_seg_0008_track_12
11.188572,0.28568205,Blue,06_05_seg_0008_track_15
10.922308,1.8109475,Blue,06_05_seg_0008_track_16
3.6411376,8.144579,Blue,06_05_seg_0009_track_03
9.856112,8.44836,Blue,06_05_seg_0009_track_04
13.826168,2.595049,Blue,06_05_seg_0009_track_05
9.859522,7.4815187,Blue,06_05_seg_0009_track_06
13.889907,2.7720728,Blue,06_05_seg_0009_track_07
11.158138,4.2132525,Blue,06_05_seg_0009_track_08
11.898012,3.7733133,Blue,06_05_seg_0009_track_09
11.53561,9.201117,Blue,06_05_seg_0009_track_10
10.312508,9.766835,Blue,06_05_seg_0009_track_11
12.694864,5.3872824,Blue,06_05_seg_0009_track_12
12.848301,7.4745736,Blue,06_05_seg_0009_track_14
10.765445,0.8690952,Blue,06_05_seg_0009_track_15
11.430554,1.7517233,Blue,06_05_seg_0009_track_16
3.5102904,8.028197,Blue,06_05_seg_0010_track_03
9.844928,8.405079,Blue,06_05_seg_0010_track_04
13.822235,2.592016,Blue,06_05_seg_0010_track_05
9.751795,7.538454,Blue,06_05_seg_0010_track_06
13.8611,2.759771,Blue,06_05_seg_0010_track_07
10.98192,4.131511,Blue,06_05_seg_0010_track_08
12.994838,5.2475786,Blue,06_05_seg_0010_track_09
11.580294,9.1881695,Blue,06_05_seg_0010_track_10
10.586192,9.825049,Blue,06_05_seg_0010_track_11
12.708157,5.3677807,Blue,06_05_seg_0010_track_12
12.883923,7.272019,Blue,06_05_seg_0010_track_14
11.04803,1.0829331,Blue,06_05_seg_0010_track_15
11.3681965,1.4886425,Blue,06_05_seg_0010_track_16
5.648903,9.094854,Blue,06_05_seg_0011_track_03
10.034021,8.305744,Blue,06_05_seg_0011_track_04
13.252004,2.4898117,Blue,06_05_seg_0011_track_05
10.571908,8.3965645,Blue,06_05_seg_0011_track_06
13.520328,7.189607,Blue,06_05_seg_0011_track_07
12.217905,4.9859457,Blue,06_05_seg_0011_track_08
11.859864,8.944204,Blue,06_05_seg_0011_track_10
11.896693,8.878499,Blue,06_05_seg_0011_track_11
12.76325,5.4119325,Blue,06_05_seg_0011_track_12
11.464062,2.1340353,Blue,06_05_seg_0011_track_15
11.322036,2.7524703,Blue,06_05_seg_0011_track_16
4.2884483,8.634352,Blue,06_05_seg_0012_track_03
9.91491,8.245307,Blue,06_05_seg_0012_track_04
13.310707,2.5113935,Blue,06_05_seg_0012_track_05
8.185122,8.782925,Blue,06_05_seg_0012_track_06
13.655991,7.257854,Blue,06_05_seg_0012_track_07
12.193821,5.044167,Blue,06_05_seg_0012_track_08
11.684476,8.915024,Blue,06_05_seg_0012_track_10
11.393308,9.297493,Blue,06_05_seg_0012_track_11
12.858114,5.324985,Blue,06_05_seg_0012_track_12
12.323966,1.7879914,Blue,06_05_seg_0012_track_15
12.101563,2.0755951,Blue,06_05_seg_0012_track_16
3.811379,8.455851,Blue,06_05_seg_0013_track_03
9.8943205,8.283147,Blue,06_05_seg_0013_track_04
13.427397,2.5258796,Blue,06_05_seg_0013_track_05
8.136664,8.796975,Blue,06_05_seg_0013_track_06
13.649506,7.207399,Blue,06_05_seg_0013_track_07
12.068037,4.888303,Blue,06_05_seg_0013_track_08
13.190219,2.3805625,Blue,06_05_seg_0013_track_09
11.616778,9.137713,Blue,06_05_seg_0013_track_10
10.889101,9.788363,Blue,06_05_seg_0013_track_11
12.80198,5.503733,Blue,06_05_seg_0013_track_12
11.946409,1.8966959,Blue,06_05_seg_0013_track_15
11.506136,2.3760526,Blue,06_05_seg_0013_track_16
3.790304,8.406298,Blue,06_05_seg_0014_track_03
9.897492,8.323677,Blue,06_05_seg_0014_track_04
12.589168,2.2812808,Blue,06_05_seg_0014_track_05
9.106903,7.7443986,Blue,06_05_seg_0014_track_06
13.434162,5.680881,Blue,06_05_seg_0014_track_08
13.166408,2.352429,Blue,06_05_seg_0014_track_09
11.434437,9.156048,Blue,06_05_seg_0014_track_10
11.470573,9.266455,Blue,06_05_seg_0014_track_11
12.817414,5.502892,Blue,06_05_seg_0014_track_12
12.287564,7.9971275,Blue,06_05_seg_0014_track_14
11.685367,0.9954222,Blue,06_05_seg_0014_track_15
11.940337,4.1722,Blue,06_05_seg_0014_track_17
4.014934,8.626296,Blue,06_05_seg_0015_track_03
9.834426,8.373025,Blue,06_05_seg_0015_track_04
13.853733,2.6153734,Blue,06_05_seg_0015_track_05
6.5737405,8.988046,Blue,06_05_seg_0015_track_06
13.795833,2.7302022,Blue,06_05_seg_0015_track_07
10.654854,3.7571313,Blue,06_05_seg_0015_track_08
13.167465,3.198231,Blue,06_05_seg_0015_track_09
11.491006,9.1602955,Blue,06_05_seg_0015_track_10
10.60754,9.541649,Blue,06_05_seg_0015_track_11
12.627875,5.4253726,Blue,06_05_seg_0015_track_12
13.273747,6.83219,Blue,06_05_seg_0015_track_14
10.649716,0.6202048,Blue,06_05_seg_0015_track_15
10.306408,1.5643226,Blue,06_05_seg_0015_track_16
4.0443935,8.593623,Blue,06_05_seg_0016_track_03
9.896299,8.349034,Blue,06_05_seg_0016_track_04
13.866682,2.6087918,Blue,06_05_seg_0016_track_05
6.414967,8.834685,Blue,06_05_seg_0016_track_06
13.863113,2.736471,Blue,06_05_seg_0016_track_07
10.689748,3.794768,Blue,06_05_seg_0016_track_08
13.103338,3.060992,Blue,06_05_seg_0016_track_09
11.608114,9.126108,Blue,06_05_seg_0016_track_10
10.581667,9.609717,Blue,06_05_seg_0016_track_11
12.646728,5.401202,Blue,06_05_seg_0016_track_12
11.250886,0.6880019,Blue,06_05_seg_0016_track_15
10.713774,1.7667948,Blue,06_05_seg_0016_track_16
5.7960477,9.303158,Blue,06_05_seg_0017_track_03
9.805082,8.422505,Blue,06_05_seg_0017_track_04
13.824473,2.520521,Blue,06_05_seg_0017_track_05
6.121876,8.543737,Blue,06_05_seg_0017_track_06
13.928241,2.7790205,Blue,06_05_seg_0017_track_07
12.962261,3.8275478,Blue,06_05_seg_0017_track_08
12.995235,3.4528358,Blue,06_05_seg_0017_track_09
10.037397,9.365782,Blue,06_05_seg_0017_track_10
10.714135,9.528866,Blue,06_05_seg_0017_track_11
12.56563,5.382186,Blue,06_05_seg_0017_track_12
11.813034,8.410342,Blue,06_05_seg_0017_track_14
11.000658,1.2578745,Blue,06_05_seg_0017_track_15
12.492655,2.1324713,Blue,06_05_seg_0017_track_16
2.4099822,5.380308,Blue,06_06_seg_0001_track_02
4.5894384,7.363653,Blue,06_06_seg_0001_track_03
11.196319,5.2504697,Blue,06_06_seg_0001_track_05
7.404791,3.784347,Blue,06_06_seg_0001_track_07
13.1485405,1.6640297,Blue,06_06_seg_0001_track_16
12.839121,5.9967337,Blue,06_06_seg_0001_track_17
2.3274114,5.391908,Blue,06_06_seg_0002_track_02
4.1539373,7.352736,Blue,06_06_seg_0002_track_03
6.8709497,8.3552475,Blue,06_06_seg_0002_track_05
5.321226,5.415516,Blue,06_06_seg_0002_track_07
12.7895565,5.9344063,Blue,06_06_seg_0002_track_15
12.248289,2.487575,Blue,06_06_seg_0002_track_16
11.9268675,3.3523185,Blue,06_06_seg_0002_track_17
2.3596568,5.4858556,Blue,06_06_seg_0003_track_02
4.5713973,7.4452868,Blue,06_06_seg_0003_track_03
11.130394,5.456724,Blue,06_06_seg_0003_track_05
7.309843,3.82969,Blue,06_06_seg_0003_track_07
12.625351,5.003637,Blue,06_06_seg_0003_track_15
12.41952,2.1042104,Blue,06_06_seg_0003_track_16
2.320588,5.451982,Blue,06_06_seg_0004_track_02
4.4763336,8.29967,Blue,06_06_seg_0004_track_03
6.864918,8.383858,Blue,06_06_seg_0004_track_05
4.9363575,5.5551343,Blue,06_06_seg_0004_track_07
13.265303,6.2756214,Blue,06_06_seg_0004_track_10
12.27765,7.913011,Blue,06_06_seg_0004_track_12
11.988643,3.4286335,Blue,06_06_seg_0004_track_15
3.1206033,6.790833,Blue,06_06_seg_0005_track_02
3.8888798,7.5936785,Blue,06_06_seg_0005_track_03
8.217699,5.9243255,Blue,06_06_seg_0005_track_05
11.135987,3.1845498,Blue,06_06_seg_0005_track_06
7.334332,3.7961965,Blue,06_06_seg_0005_track_07
5.709568,7.818766,Blue,06_06_seg_0005_track_10
12.072818,8.735092,Blue,06_06_seg_0005_track_11
7.58697,5.9976687,Blue,06_06_seg_0005_track_12
3.2254815,6.510745,Blue,06_06_seg_0005_track_13
10.529065,1.5310016,Blue,06_06_seg_0005_track_14
10.827996,0.9026401,Blue,06_06_seg_0005_track_15
11.898405,2.7053404,Blue,06_06_seg_0005_track_16
2.2144518,5.947456,Blue,06_06_seg_0006_track_02
3.9130979,7.458802,Blue,06_06_seg_0006_track_03
8.352089,5.919639,Blue,06_06_seg_0006_track_05
11.08391,3.0064676,Blue,06_06_seg_0006_track_06
7.387125,3.7860525,Blue,06_06_seg_0006_track_07
5.796885,7.8749847,Blue,06_06_seg_0006_track_10
12.05892,8.700583,Blue,06_06_seg_0006_track_11
7.6790175,5.961105,Blue,06_06_seg_0006_track_12
2.9552217,6.086851,Blue,06_06_seg_0006_track_13
9.848516,2.9376254,Blue,06_06_seg_0006_track_14
10.824842,0.79431355,Blue,06_06_seg_0006_track_15
3.358272,6.820997,Blue,06_06_seg_0007_track_02
4.0142794,7.5780554,Blue,06_06_seg_0007_track_03
10.960301,5.1472692,Blue,06_06_seg_0007_track_05
11.0857525,3.1936877,Blue,06_06_seg_0007_track_06
7.3980584,3.7869904,Blue,06_06_seg_0007_track_07
5.593683,7.785647,Blue,06_06_seg_0007_track_10
12.049073,8.847033,Blue,06_06_seg_0007_track_11
8.081394,5.884484,Blue,06_06_seg_0007_track_12
3.0917883,6.401362,Blue,06_06_seg_0007_track_13
10.258809,1.7887418,Blue,06_06_seg_0007_track_14
10.7863865,1.7645266,Blue,06_06_seg_0007_track_15
11.989923,2.714565,Blue,06_06_seg_0007_track_16
3.049248,6.8075986,Blue,06_06_seg_0008_track_02
3.4236603,7.3228607,Blue,06_06_seg_0008_track_03
8.335608,5.9112396,Blue,06_06_seg_0008_track_05
10.997621,3.039326,Blue,06_06_seg_0008_track_06
7.3151197,3.8029184,Blue,06_06_seg_0008_track_07
4.314192,7.1819024,Blue,06_06_seg_0008_track_10
12.030395,8.806626,Blue,06_06_seg_0008_track_11
7.47718,6.155737,Blue,06_06_seg_0008_track_12
3.2089942,6.5646286,Blue,06_06_seg_0008_track_13
9.946315,3.0066824,Blue,06_06_seg_0008_track_14
11.242623,0.6989339,Blue,06_06_seg_0008_track_15
12.719835,1.8211168,Blue,06_06_seg_0008_track_16
11.966243,3.238317,Blue,06_06_seg_0008_track_17
2.3862643,5.261474,Blue,06_06_seg_0009_track_02
4.4494147,8.2564335,Blue,06_06_seg_0009_track_03
11.870888,4.5653806,Blue,06_06_seg_0009_track_05
7.8753767,3.6808891,Blue,06_06_seg_0009_track_07
10.38457,8.629347,Blue,06_06_seg_0009_track_13
12.73405,1.6276981,Blue,06_06_seg_0009_track_16
12.755083,5.7224045,Blue,06_06_seg_0009_track_17
2.3907058,5.330273,Blue,06_06_seg_0010_track_02
4.2827578,8.325681,Blue,06_06_seg_0010_track_03
9.498341,7.722334,Blue,06_06_seg_0010_track_05
7.314717,3.7921178,Blue,06_06_seg_0010_track_07
12.813657,5.662152,Blue,06_06_seg_0010_track_15
12.552352,2.1619265,Blue,06_06_seg_0010_track_16
11.9764,3.8353336,Blue,06_06_seg_0010_track_17
2.522646,5.426503,Blue,06_06_seg_0011_track_02
4.6505213,8.377152,Blue,06_06_seg_0011_track_03
11.602454,4.589586,Blue,06_06_seg_0011_track_05
7.8126373,3.707658,Blue,06_06_seg_0011_track_07
12.623977,5.0800076,Blue,06_06_seg_0011_track_15
11.889975,2.987769,Blue,06_06_seg_0011_track_16
2.400541,5.372105,Blue,06_06_seg_0012_track_02
4.347548,8.297863,Blue,06_06_seg_0012_track_03
9.439628,7.5420794,Blue,06_06_seg_0012_track_05
7.507847,3.7542367,Blue,06_06_seg_0012_track_07
12.699108,5.851659,Blue,06_06_seg_0012_track_15
10.180683,1.7008373,Blue,06_06_seg_0012_track_16
3.5934913,6.9752693,Blue,06_06_seg_0013_track_02
4.460334,8.339565,Blue,06_06_seg_0013_track_03
9.697213,7.978535,Blue,06_06_seg_0013_track_05
7.66581,3.7571688,Blue,06_06_seg_0013_track_07
5.953651,8.206751,Blue,06_06_seg_0013_track_10
12.075775,8.60844,Blue,06_06_seg_0013_track_11
7.563168,6.2341065,Blue,06_06_seg_0013_track_12
3.691968,7.073,Blue,06_06_seg_0013_track_13
10.426491,1.4322093,Blue,06_06_seg_0013_track_14
10.699805,1.2183951,Blue,06_06_seg_0013_track_15
11.772627,3.9563723,Blue,06_06_seg_0013_track_16
3.6185446,7.1171436,Blue,06_06_seg_0014_track_02
3.9158988,7.4008965,Blue,06_06_seg_0014_track_03
9.750811,7.020273,Blue,06_06_seg_0014_track_05
11.215126,3.0989318,Blue,06_06_seg_0014_track_06
7.328011,3.7923365,Blue,06_06_seg_0014_track_07
4.7951403,7.3637824,Blue,06_06_seg_0014_track_10
11.415554,9.07237,Blue,06_06_seg_0014_track_11
7.5771966,6.280849,Blue,06_06_seg_0014_track_12
3.0296052,6.1146116,Blue,06_06_seg_0014_track_13
9.925688,2.8926454,Blue,06_06_seg_0014_track_14
10.490374,1.1439708,Blue,06_06_seg_0014_track_15
12.132173,2.9628072,Blue,06_06_seg_0014_track_16
3.1172614,6.718802,Blue,06_06_seg_0015_track_02
3.4404752,7.3228426,Blue,06_06_seg_0015_track_03
9.637682,7.0844665,Blue,06_06_seg_0015_track_05
10.899802,2.8600667,Blue,06_06_seg_0015_track_06
7.338299,3.7973793,Blue,06_06_seg_0015_track_07
5.8251786,8.044706,Blue,06_06_seg_0015_track_10
11.331026,9.499796,Blue,06_06_seg_0015_track_11
8.19247,6.2311783,Blue,06_06_seg_0015_track_12
3.0340154,6.28692,Blue,06_06_seg_0015_track_13
10.367527,1.5835116,Blue,06_06_seg_0015_track_14
10.493996,1.5638932,Blue,06_06_seg_0015_track_15
12.083487,0.74518526,Blue,06_06_seg_0015_track_16
3.1678576,6.7461767,Blue,06_06_seg_0016_track_02
3.845901,7.4172206,Blue,06_06_seg_0016_track_03
9.253402,7.3098645,Blue,06_06_seg_0016_track_05
11.01662,2.978101,Blue,06_06_seg_0016_track_06
7.3362846,3.7909985,Blue,06_06_seg_0016_track_07
5.649436,7.8283153,Blue,06_06_seg_0016_track_10
11.598879,9.46695,Blue,06_06_seg_0016_track_11
8.076313,5.873932,Blue,06_06_seg_0016_track_12
3.5682743,6.9889297,Blue,06_06_seg_0016_track_13
12.591702,2.4790254,Blue,06_06_seg_0016_track_14
11.454396,0.3861741,Blue,06_06_seg_0016_track_15
12.719497,1.668971,Blue,06_06_seg_0016_track_16
12.295331,0.5582344,Blue,06_06_seg_0016_track_17
2.2439685,5.8663096,Blue,06_06_seg_0017_track_02
3.478427,7.2143235,Blue,06_06_seg_0017_track_03
9.627538,7.1228986,Blue,06_06_seg_0017_track_05
10.97719,3.0240648,Blue,06_06_seg_0017_track_06
7.3161497,3.7980227,Blue,06_06_seg_0017_track_07
4.2347217,7.449815,Blue,06_06_seg_0017_track_10
11.323543,9.03436,Blue,06_06_seg_0017_track_11
7.593913,6.2524157,Blue,06_06_seg_0017_track_12
3.009779,6.1504283,Blue,06_06_seg_0017_track_13
10.061698,1.3932205,Blue,06_06_seg_0017_track_14
10.625248,1.1863433,Blue,06_06_seg_0017_track_15
12.757055,1.5932692,Blue,06_06_seg_0017_track_16
12.0395975,1.0505431,Blue,06_06_seg_0017_track_17
2.4324942,5.2780004,Blue,06_06_seg_0018_track_02
4.43616,8.37347,Blue,06_06_seg_0018_track_03
11.718356,2.4797544,Blue,06_06_seg_0018_track_04
9.457831,7.758036,Blue,06_06_seg_0018_track_05
10.273834,1.9935132,Blue,06_06_seg_0018_track_06
7.3453918,3.7842176,Blue,06_06_seg_0018_track_07
13.246399,6.279179,Blue,06_06_seg_0018_track_10
13.2927,6.2834015,Blue,06_06_seg_0018_track_11
10.536401,8.983422,Blue,06_06_seg_0018_track_13
12.936325,7.286132,Blue,06_06_seg_0018_track_14
12.034685,5.6640096,Blue,06_06_seg_0018_track_15
12.765775,1.7372239,Blue,06_06_seg_0018_track_16
11.998314,3.7778838,Blue,06_06_seg_0018_track_17
3.1828487,6.3695097,Blue,06_06_seg_0019_track_02
6.453337,8.332243,Blue,06_06_seg_0019_track_03
12.512182,3.2808638,Blue,06_06_seg_0019_track_04
7.5803366,9.360337,Blue,06_06_seg_0019_track_05
3.2707543,4.996656,Blue,06_06_seg_0019_track_07
12.406292,0.5658172,Blue,06_06_seg_0019_track_15
4.5305066,7.1973,Blue,06_07_seg_0001_track_02
10.267093,3.1682422,Blue,06_07_seg_0001_track_03
13.443535,2.5896993,Blue,06_07_seg_0001_track_04
7.2379055,10.020929,Blue,06_07_seg_0001_track_05
10.614996,6.6048484,Blue,06_07_seg_0001_track_06
11.787511,7.313279,Blue,06_07_seg_0001_track_09
